,objid,ra,dec,petroRad_g,group
1265,587733441588691378,245.55868613,37.83607029,14.948976,test
1266,587733441590853716,249.54462888,34.18496084,10.175627,train
1267,587733442119270679,231.42315746,47.88618156,7.997703,test
1268,587733442120646686,234.90049421,45.98118795,7.662601,train
1269,587733442121498829,236.98573018,44.68149262,9.542077,train
1270,587733442122350657,239.07634412,43.41199258,13.18731,train
1271,587733442122678436,239.82405333,42.92038471,15.269091,train
1272,587733442126676135,248.13274762,36.24691849,9.018039,train
1273,587733442128839041,251.86752117,32.49747574,10.415631,train
1274,587733442655551544,230.17223329,49.10653057,19.213362,train
1275,587733442655551652,230.09935234,49.10800531,9.257849,test
1276,587733603717742785,210.12824288,56.88762121,7.884091,valid
1277,587733603720429766,219.97908361,54.18871635,8.845727,valid
1278,587733603721609389,223.78746892,52.8223481,11.558344,train
1279,587733603721805937,224.21684443,52.56500535,9.116658,train
1280,587733603728556087,242.02783151,42.68274363,5.960924,valid
1281,587733603730522222,245.86689822,39.19140781,17.891029,test
1282,587733603732422683,249.3814739,35.97568522,11.692963,test
1283,587733604257038555,219.29812416,54.81690968,7.457572,train
1284,587733604258218129,223.22393664,53.57470992,7.171134,test
1285,587733604258742460,225.01500608,52.95125737,9.095692,train
1286,587733604259856536,228.21800762,51.39861665,13.270923,train
1287,587733604265754927,243.07330742,42.2891371,5.801767,valid
1288,587733604267131173,245.81893668,39.91987508,30.999956,valid
1289,587733604271128915,252.99411633,32.95155311,7.190229,test
1290,587733604791812177,211.84977854,57.4110835,10.228324,valid
1291,587733604796203068,227.30483538,52.52842473,39.140774,valid
1292,587733604797710642,231.66281559,50.3190977,18.146069,test
1293,587733604800200930,238.03970516,46.60866334,8.778255,test
1294,587733604800528425,238.77812186,46.07334515,10.812159,test
1295,587733604805443868,248.98562503,37.79194976,8.882511,train
1296,587733604808654984,254.46736852,31.97214915,17.694168,train
1297,587733605327634586,207.99366879,58.67315479,11.388052,valid
1298,587733605330190506,218.035475,56.34024089,8.596714,valid
1299,587733605330452639,218.86838254,56.00599683,9.874175,train
1300,587733605332156476,224.65956743,53.8983553,8.167863,test
1301,587733605333926183,230.17922712,51.54148615,8.525338,valid
1302,587733605337464961,239.46473474,46.30678114,18.528618,train
1303,587733605340676133,246.25984546,40.94663085,17.523518,valid
1304,587733605344739662,253.49014212,33.61804129,14.021235,train
1305,587733605869617326,226.8966555,53.52527131,9.695559,train
1306,587733605871517877,232.49767015,50.87156229,5.306429,train
1307,587733608011726987,235.19228553,46.91383149,9.039022,test
1308,587733608014348555,241.3703481,42.62719893,16.096516,train
1309,587733608015921346,244.54925644,40.09477361,23.143658,train
1310,587733608557052217,252.59300513,32.76022573,6.232103,train
1311,587733609085731004,236.91071082,47.17125242,6.091232,test
1312,587733609089597786,245.37416831,40.74771857,7.633996,train
1313,587733609089925437,245.97663087,40.14325336,15.173984,test
1314,587733609093136687,251.72069732,34.41003946,23.280674,train
1315,587733609623781586,240.15493475,45.59344222,9.987501,test
1316,587733609626206395,245.15714246,41.46691211,13.133947,test
1317,587733610158817396,235.99552819,48.84204677,9.519163,test
1318,587734303806914823,339.9010277,-0.69131582,16.199366,train
1319,587734304339919063,330.99302381,-0.27212583,6.221159,train
1320,587734304345948330,344.7757256,-0.29626239,11.496398,valid
1321,587734304880328816,339.17171566,0.04288942,7.333117,train
1322,587734304880591096,339.70056946,0.13800411,12.363971,train
1323,587734305413529813,330.81665314,0.57109374,19.683004,valid
1324,587734305418707087,342.50411132,0.50982725,13.217986,train
1325,587734305953873999,338.7295315,0.85738927,9.8184,train
1326,587734305956298758,344.14380058,1.00606042,11.957697,train
1327,587734621631086753,129.64167029,30.79867046,25.528044,test
1328,587734621635281058,139.0751853,36.22616905,10.511726,test
1329,587734622165074275,123.48116774,27.11561722,7.258338,valid
1330,587734622167957681,129.37346345,31.11355957,14.261483,valid
1331,587734622175559799,147.35663884,40.53961866,9.998297,test
1332,587734622175690900,147.82999075,40.70126499,10.30197,test
1333,587734622176215206,149.30710472,41.10455874,10.727329,train
1334,587734622701093005,121.41109709,26.16818771,25.974829,train
1335,587734622701617503,122.53272583,26.90486006,6.105897,valid
1336,587734622703321167,125.83174391,29.45929927,16.028784,test
1337,587734622704435439,128.28442678,30.94368243,6.662733,train
1338,587734622705680584,130.93018474,32.703305,9.056536,test
1339,587734623239405738,124.00904233,28.62473479,26.575638,valid
1340,587734623788531885,153.37813468,43.9979265,11.343174,test
1341,587734689815855312,141.32629282,6.39280515,11.730057,test
1342,587734690348073423,130.6568078,5.37573461,6.954081,train
1343,587734690348138657,130.90534875,5.31693053,14.733547,train
1344,587734690348531948,131.75436154,5.42205255,7.248978,train
1345,587734690886713453,134.71028664,6.29299408,34.331482,train
1346,587734690890383595,143.12266477,7.3589259,6.239231,test
1347,587734691425485086,139.00991304,7.33002537,11.259679,valid
1348,587734691964387533,143.58082721,8.2497463,8.002071,train
1349,587734841741214272,115.785999,21.55033069,6.97286,test
1350,587734861607141383,148.548313,7.12741421,14.64079,train
1351,587734861610680462,156.7674542,7.88466298,7.982548,test
1352,587734862142963879,146.19496369,7.23244487,12.677567,valid
1353,587734862143815786,148.07412364,7.49241154,7.543671,valid
1354,587734863753642167,146.13474001,8.63764747,14.095126,train
1355,587734864295428186,157.42408436,9.96112272,7.274871,train
1356,587734891673092202,165.55232618,8.54689836,15.613557,test
1357,587734893288226891,175.87074441,10.16186488,31.121517,train
1358,587734893291765851,184.11793609,10.40651673,7.7853,train
1359,587734893830209687,187.8245936,10.68016531,11.517392,valid
1360,587734894363279482,178.90591931,11.10418167,6.459621,test
1361,587734948055416953,153.47401141,9.9041004,10.41853,train
1362,587734948056465565,155.86715476,10.17125311,12.718377,valid
1363,587734948580950028,127.4267597,6.38825485,14.158191,valid
1364,587734948584030477,134.47072275,7.74978169,13.14185,train
1365,587734948584292592,135.04607662,7.72608588,16.139273,train
1366,587734948586455262,140.05021492,8.648413,9.130367,train
1367,587734948590452876,149.13296497,9.822199,21.072475,train
1368,587734948590780587,149.92687787,9.95198441,16.688066,test
1369,587734948594450580,158.37502948,10.84076,12.664703,train
1370,587734949124178141,141.86863195,9.23897428,5.932589,test
1371,587734949128700109,152.3338275,10.77663961,15.751037,train
1372,587734949654167940,126.22323942,7.02492415,11.187565,test
1373,587734949657444553,133.58668935,8.32154131,9.106997,valid
1374,587734949657641206,134.00464383,8.43966174,8.661927,test
1375,587734949661638683,143.15242563,9.84053545,11.507669,train
1376,587734949664784601,150.4422431,10.77291512,9.7468,train
1377,587734949669306534,160.91283013,12.06065107,16.586941,valid
1378,587734950196936842,139.46133832,9.69321723,19.504364,test
1379,587734950199623780,145.60275983,10.69595955,15.425337,train
1380,587734950202310813,151.87783954,11.57393114,6.197313,test
1381,587734950202572926,152.50726237,11.60801645,11.100724,valid
1382,587734950204997656,158.0705247,12.05607494,13.777948,valid
1383,587734950205849745,160.13016438,12.29440457,24.405909,valid
1384,587734950206963722,162.62722627,12.5022885,19.263597,train
1385,587735042008744082,146.05496012,36.69674718,7.54107,train
1386,587735042540044458,132.64446158,30.44219941,10.624373,valid
1387,587735043069379097,117.30380948,20.34558475,12.743317,train
1388,587735043070493154,119.37238901,21.92228499,6.131193,train
1389,587735043074621673,127.51087904,27.87836724,13.208585,train
1390,587735043078226049,135.2572434,32.52390181,12.450105,valid
1391,587735043614769283,134.24013581,32.50576973,9.604406,train
1392,587735044147773646,125.74407535,27.7077013,22.772867,test
1393,587735044148887839,128.02642632,29.23625459,11.573981,train
1394,587735044149084497,128.46536054,29.50980358,11.391275,test
1395,587735235807215692,120.15282035,22.40005106,29.269327,test
1396,587735235809181976,124.01459522,25.19495926,9.711485,valid
1397,587735237419728939,122.98719043,26.05607528,8.894036,train
1398,587735239565115542,134.04907092,31.1320248,12.270834,test
1399,587735240099954710,129.38627702,28.7051928,32.837471,train
1400,587735240642592921,142.38776986,36.18076029,12.910536,test
1401,587735241176252650,134.50140564,32.80849056,12.104933,test
1402,587735342650228911,139.85155206,8.02134181,13.080846,train
1403,587735342652981399,146.17902385,8.83288076,10.070518,valid
1404,587735342655275021,151.41828545,9.58679955,15.029295,train
1405,587735343179694653,123.0943437,5.43870788,10.238585,train
1406,587735343184674929,134.28429773,7.45147121,9.6272,valid
1407,587735343187886356,141.73839811,8.6301946,9.861995,test
1408,587735343192277112,151.6849672,9.9678037,8.5793,train
1409,587735343722922259,137.37203588,8.46040624,8.474772,train
1410,587735343725084836,142.42591505,9.07731213,8.662545,train
1411,587735343727575171,148.13038927,9.88314916,8.374803,test
1412,587735344264904722,149.01653183,10.4988461,14.294283,test
1413,587735344799547580,143.82292176,10.21803522,12.661097,train
1414,587735346964398232,184.65482054,13.81517224,15.634137,train
1415,587735346966560935,189.74851278,13.74330929,14.176059,test
1416,587735347477086512,128.50819669,7.75649379,13.090524,train
1417,587735347477545165,129.54205305,7.96966067,8.415468,train
1418,587735347480297726,135.81226185,9.24047835,8.779199,train
1419,587735347484229655,144.77409882,10.77945087,13.702446,train
1420,587735347490193688,158.66573095,12.85243976,7.809075,train
1421,587735347490455643,159.27251293,12.77056115,25.743147,test
1422,587735347499106307,179.44191558,14.29741588,19.54664,train
1423,587735347500810348,183.46637859,14.22296449,15.752612,train
1424,587735347500810413,183.52621804,14.21499723,8.339738,train
1425,587735348014809537,130.44852193,8.44632657,5.524659,train
1426,587735348015530311,132.13487419,8.81858249,12.445681,train
1427,587735348018544794,138.97915059,10.13251776,22.650684,test
1428,587735348020969722,144.51104404,11.27204073,7.523726,test
1429,587735348024377357,152.23157308,12.43537038,6.990616,train
1430,587735348024770696,153.19292637,12.52558691,5.935531,train
1431,587735348024967203,153.69391404,12.59646358,11.732146,train
1432,587735348028833998,162.7387629,13.60832212,7.55592,valid
1433,587735348035780786,179.03989174,14.61051124,9.3558,test
1434,587735348037681306,183.51350134,14.77430215,7.01579,test
1435,587735348549059045,124.36971044,7.68042519,6.818967,valid
1436,587735348549648808,125.72321085,7.94032343,9.863213,train
1437,587735348549845551,126.25726968,7.93382324,12.532113,train
1438,587735348552728621,132.6752926,9.34078482,14.424187,train
1439,587735348556595359,141.53910962,11.064387,7.265515,train
1440,587735348559872007,148.98766549,12.41066695,6.739143,train
1441,587735348559872190,149.07829705,12.42929542,7.590915,valid
1442,587735348562296961,154.73351261,13.15745454,15.866438,valid
1443,587735348563869836,158.35813964,13.4733559,10.939097,test
1444,587735348567408793,166.61034822,14.36387291,13.891969,test
1445,587735348567998632,168.02534413,14.54338035,9.998022,train
1446,587735348569047233,170.52485099,14.73130756,12.241141,test
1447,587735348570030258,172.81306728,14.81171107,12.922389,train
1448,587735348575207618,185.12536254,15.11195014,7.752631,test
1449,587735348576714885,188.63373473,15.18010102,11.87539,test
1450,587735349099102488,154.54372793,13.49886186,9.554336,train
1451,587735349101396076,159.77135697,14.0616485,13.89796,valid
1452,587735349103427676,164.63234227,14.55313891,14.387856,valid
1453,587735349104607386,167.37175655,14.89415537,13.713622,test
1454,587735349107163147,173.37264881,15.2147342,13.044791,train
1455,587735349108801633,177.3342259,15.40900671,15.316946,valid
1456,587735349114110100,189.88534579,15.43204699,18.420376,test
1457,587735349634793535,151.64901671,13.60839829,9.121757,train
1458,587735349635776648,153.89991635,13.87587815,10.145932,train
1459,587735349640167588,164.23009029,15.00958791,10.593534,test
1460,587735349640822974,165.84284889,15.17757247,7.92457,test
1461,587735349643247722,171.49502058,15.50437324,22.447466,train
1462,587735349643968582,173.21542994,15.68764611,9.75883,train
1463,587735349649670299,186.80476457,15.97960206,11.959127,test
1464,587735349650391137,188.5429447,15.96821697,20.493273,train
1465,587735429084610726,211.32291389,46.14566053,16.221949,test
1466,587735430691029200,197.95040914,49.85888813,9.1287,test
1467,587735488672170177,216.32718313,44.27648626,8.418809,train
1468,587735489215529158,233.77622362,37.34491413,6.145067,valid
1469,587735490286714916,228.02377238,41.20995291,12.027851,train
1470,587735490819129558,215.83820698,46.24691805,11.335441,test
1471,587735490826272968,234.9284514,38.0739656,6.66013,test
1472,587735660477743201,156.66081777,37.77469356,9.671922,test
1473,587735661010747420,146.31337165,34.71228248,10.498143,valid
1474,587735661011206171,147.38112954,35.26468031,10.413638,test
1475,587735661012779129,151.54546054,36.53970621,8.098056,train
1476,587735661015400641,158.69525,38.52341612,6.239741,valid
1477,587735661015793792,159.72133963,38.79956525,15.166425,train
1478,587735661546766436,143.919401,34.34235027,14.076661,train
1479,587735661548339363,147.97680152,35.81288509,8.48337,valid
1480,587735661548798133,149.08164482,36.26112282,9.710444,train
1481,587735661551157414,155.36011545,38.29648444,16.28237,train
1482,587735661552599116,159.52731561,39.1771602,16.436352,test
1483,587735662089797791,160.14381691,39.86394673,14.144526,train
1484,587735662619000836,139.76470939,33.39279522,8.902584,train
1485,587735662620246140,142.76516224,34.78467311,7.795255,train
1486,587735662620442782,143.28182862,35.03764693,11.957981,train
1487,587735662625685548,157.27557238,39.48999384,9.303726,test
1488,587735662626930820,160.79213859,40.39427156,13.991346,valid
1489,587735663156658349,141.49073543,34.62987826,17.11117,test
1490,587735663161704521,154.70877043,39.36203147,7.874435,test
