OBJID,RA,DEC
587726014544478345,13:53:21.80,+01:51:59.4
587726016691961925,13:53:41.92,+03:22:38.6
587742576988913771,13:53:53.96,+18:35:34.5
587742550139273375,13:54:06.09,+17:50:06.6
587729160046182425,13:54:06.26,+05:21:22.9
588017705090154789,13:54:21.70,+12:34:22.5
587738574073495771,13:54:21.85,+37:58:05.0
587726015081480350,13:54:42.27,+02:16:04.9
588017703479672957,13:54:51.62,+11:20:44.2
587742013293658340,13:54:56.49,+20:14:35.3
587742594158428341,13:55:00.30,+16:23:13.0
587739706870333468,13:55:17.44,+27:16:40.3
588298664117796937,13:55:32.60,+45:44:03.0
587736525370622104,13:55:34.98,+07:14:29.8
588010880382337046,13:55:41.19,+05:35:42.1
587739811021783065,13:55:46.79,+25:50:25.3
587739809948106776,13:55:56.16,+24:57:03.8
587739811021783255,13:56:01.59,+25:40:39.3
587739505015849037,13:56:09.01,+29:40:16.4
587742061619642518,13:56:16.34,+20:55:37.8
588010879308660763,13:56:21.74,+04:36:06.1
587722982826573968,13:56:27.69,-00:22:23.3
588298663581057237,13:56:31.86,+45:15:32.7
588011219136217260,13:56:44.99,+60:47:13.7
588848900462346488,13:57:07.62,+00:20:07.1
587739843769401538,13:57:08.02,+21:59:57.2
587728917372600484,13:57:18.14,+61:40:33.3
588017724411084892,13:57:29.63,+06:05:49.2
587739828199358640,13:57:36.74,+25:32:22.7
587742013830791422,13:57:47.32,+20:37:36.5
587742191525560516,13:57:59.97,+23:57:11.8
587739382594732112,13:58:05.78,+33:39:48.6
588017977827852369,13:58:14.19,+36:39:00.5
587736585499509068,13:58:23.42,+39:58:45.7
587739843769532573,13:58:23.91,+22:03:13.6
587742550676602884,13:58:32.75,+18:14:11.0
587728917372731483,13:58:41.59,+61:34:18.5
587736543626461291,13:58:42.65,+10:00:50.9
587726033872158862,13:58:55.04,+03:15:25.4
587739381521186890,13:58:58.64,+32:45:59.7
587739706870661300,13:59:01.74,+27:04:35.2
587739810485239985,13:59:03.80,+25:14:21.5
587739131343470620,13:59:12.28,+34:17:35.8
587739809411629186,13:59:16.47,+24:24:07.3
588017712585703533,13:59:19.93,+49:55:12.0
587739132417146995,13:59:22.18,+35:08:14.5
587742627445801070,13:59:22.57,+15:10:57.3
587739707944402960,13:59:39.35,+28:03:40.4
587738950959431827,13:59:48.69,+34:08:37.2
587738570324705581,13:59:51.82,+14:26:40.4
588017704553939173,13:59:55.09,+12:03:19.3
587742593622147157,14:00:02.62,+15:55:14.1
587742575379021987,14:00:04.53,+17:08:32.1
588017724948283406,14:00:13.42,+06:34:02.0
587736584426094619,14:00:20.12,+38:54:55.5
587739811559112708,14:00:27.96,+25:59:51.3
587733603717742785,14:00:30.78,+56:53:15.4
587739828199686325,14:00:34.22,+25:19:05.0
587739609173786650,14:00:45.80,+30:04:33.5
587735666378932449,14:00:53.64,+55:17:23.2
587739608636981302,14:01:03.98,+29:31:32.1
588011217526063229,14:01:07.98,+59:13:17.2
588017726558961797,14:01:09.47,+07:42:08.2
587726031188066455,14:01:18.12,+01:10:06.8
588017702406652124,14:01:21.81,+10:28:51.3
587736525371277501,14:01:45.85,+07:02:07.2
587736543089917989,14:01:46.08,+09:29:25.0
587736586036642035,14:01:59.34,+40:05:39.4
587722982827163944,14:02:10.58,-00:14:10.4
588017991766114369,14:02:11.32,+09:26:24.4
588017713122705651,14:02:11.94,+50:13:20.4
587742550140125407,14:02:15.16,+17:39:08.3
587736915137790044,14:02:18.09,+13:06:12.7
587739706334183575,14:02:24.48,+26:33:02.5
588017948286845087,14:02:32.33,+39:30:03.7
587729158436552924,14:03:09.80,+03:58:50.8
587736584426291326,14:03:10.03,+38:46:06.0
588017702943719655,14:03:13.36,+10:42:50.4
587722983364165873,14:03:16.60,+00:07:33.0
587736543090114810,14:03:23.14,+09:26:53.1
587742551750738149,14:03:25.22,+18:54:21.6
588848900999938189,14:03:27.85,+00:43:59.6
588007005255827563,14:03:33.98,+62:53:57.9
587742593622540380,14:03:40.86,+15:48:08.8
587742610530697408,14:03:48.60,+15:24:08.3
587742609725456467,14:03:57.71,+14:46:07.7
587742627983130851,14:04:02.82,+15:29:25.2
587736809913581713,14:04:04.88,+14:33:14.2
587725552827564188,14:04:12.22,+66:12:34.8
587729774221131964,14:04:15.23,-01:38:23.5
587742549603451059,14:04:16.31,+17:13:49.8
587739706871185581,14:04:16.38,+26:46:59.0
587735695913386292,14:04:39.92,+54:23:16.1
587739607563698341,14:04:40.58,+28:35:18.5
588298664118583418,14:04:48.74,+45:05:14.1
587729774221197537,14:05:10.54,-01:43:06.9
587735429084610726,14:05:17.49,+46:08:44.4
588298661971361913,14:05:17.85,+43:18:26.6
587739459905519717,14:05:20.32,+30:48:41.7
587739826589663344,14:05:24.04,+23:55:09.0
587722982290686153,14:05:25.26,-00:48:40.8
587733424406986895,14:05:39.86,+57:21:23.0
587736543090311257,14:05:42.88,+09:30:44.3
588017603619258482,14:05:44.38,+40:51:16.8
588017726022615158,14:05:55.49,+07:14:01.5
587733410982199438,14:05:56.66,+51:55:04.5
587742014905385081,14:06:09.43,+20:59:48.3
588017992303444157,14:06:24.22,+09:39:21.8
587736941443678369,14:06:31.98,+36:40:25.5
588017711512682640,14:06:33.84,+48:38:36.0
587742189379125371,14:06:55.71,+21:56:13.2
587736478125457630,14:06:57.04,+11:19:36.1
587736584426684608,14:06:57.68,+38:34:08.0
587736477051781168,14:07:00.18,+10:27:45.1
587739407865676053,14:07:09.17,+32:28:18.9
587742629057134731,14:07:10.95,+16:10:36.8
587733604791812177,14:07:23.95,+57:24:39.8
588018056722579489,14:07:25.53,+50:01:07.6
587736914601443582,14:07:32.58,+12:34:51.9
587736584426750133,14:07:42.42,+38:27:35.4
588017979439186040,14:07:50.52,+37:19:23.5
587742610262655155,14:07:50.54,+15:10:31.7
587742552288067754,14:07:55.13,+19:06:12.9
587739458832105491,14:07:55.37,+29:52:21.9
587729774221525149,14:08:08.51,-01:42:08.3
587742629057265796,14:08:14.25,+16:10:12.7
588017979975991421,14:08:16.46,+37:49:12.0
587733425480794188,14:08:16.55,+58:06:01.2
587736543627444483,14:08:19.20,+09:55:35.8
587735666916261999,14:08:21.56,+55:18:05.3
588848899389849820,14:08:24.87,-00:35:20.9
587736807766687942,14:08:59.03,+12:36:52.5
587739843770646688,14:09:00.70,+21:36:44.5
587733399170842709,14:09:07.64,+52:19:21.7
587742062157889556,14:09:34.05,+20:47:21.8
587736541480222746,14:09:43.90,+08:04:08.9
587742627446915297,14:09:51.94,+14:52:20.7
587726031725920357,14:09:55.62,+01:28:36.4
588017978902577342,14:09:57.45,+36:49:44.0
587742013832102177,14:10:23.13,+20:04:45.3
588017948287565902,14:10:31.64,+38:53:36.8
587739406792392883,14:10:42.87,+31:24:12.5
588017604156457121,14:10:51.83,+41:04:12.5
588018055649230969,14:11:03.75,+48:57:56.2
587729160048017626,14:11:10.72,+05:12:21.7
588017704555118748,14:11:15.43,+11:45:42.6
587722983901954064,14:11:16.44,+00:29:22.0
587742576453877812,14:11:17.86,+17:30:23.2
587735666916458649,14:11:29.10,+55:07:18.6
587742062158086296,14:11:46.17,+20:31:40.8
587739827127189611,14:11:59.00,+23:50:03.2
588017703481508209,14:11:59.36,+10:56:44.3
587742577527685331,14:12:11.28,+18:20:24.4
587739845918326939,14:12:12.23,+23:11:00.0
587742014905975014,14:12:12.61,+20:47:03.4
588017991230357545,14:12:12.73,+08:39:42.6
587742062158151840,14:12:14.52,+20:41:20.6
588298663045562430,14:12:22.04,+43:53:06.1
587736808840822795,14:12:31.72,+13:18:17.1
588007005793091730,14:12:58.57,+62:52:12.3
588011123582894137,14:13:07.49,+59:21:14.5
587736808304017526,14:13:11.61,+13:00:13.2
587739720834941082,14:13:16.09,+27:00:29.1
587729777443799162,14:13:19.58,-02:13:52.2
587730022252019911,14:13:25.27,+06:12:12.2
587736941981139099,14:13:26.57,+36:46:08.2
588017990693683356,14:13:35.41,+08:14:32.5
587736524298846452,14:13:37.30,+06:10:05.8
588017605230330002,14:13:38.78,+41:40:30.9
587736807767212173,14:13:41.90,+12:30:15.1
587726014546706638,14:13:54.70,+01:43:51.7
587742013832495315,14:13:55.12,+19:53:08.7
587735694840496270,14:13:57.05,+52:45:52.2
588017605230395498,14:13:59.71,+41:35:43.3
587736807767277738,14:14:06.69,+12:36:43.8
587742575917334703,14:14:11.19,+16:53:56.5
588848898853634244,14:14:13.17,-00:53:39.8
587742628521050166,14:14:13.40,+15:37:20.7
587739828201062478,14:14:15.99,+24:38:52.9
587736541480681763,14:14:24.08,+08:02:18.8
588017978902970415,14:14:27.23,+36:24:16.2
587739709019586563,14:14:43.88,+28:00:43.1
588017979439841311,14:14:51.44,+36:47:28.9
587736809914761256,14:14:52.04,+14:07:33.1
587729777980866758,14:15:08.72,-01:48:39.9
587726102020358350,14:15:12.04,+04:52:19.4
587733409909309588,14:15:12.57,+50:22:03.0
588017704018706503,14:15:15.77,+11:17:15.2
587739132418588743,14:15:16.22,+34:20:54.2
587730021715411138,14:15:42.08,+05:45:12.6
587729774759313429,14:16:05.12,-01:15:34.9
588017702408290514,14:16:35.21,+09:59:07.9
587735666380046467,14:16:38.61,+54:07:20.1
587726014547034302,14:16:48.59,+01:45:34.7
587736543628427431,14:17:06.97,+09:42:34.2
587739405719371927,14:17:11.27,+30:13:52.9
587742575917727910,14:17:32.11,+16:51:11.0
588017703482163357,14:17:44.10,+10:43:54.5
587742550141763739,14:17:45.51,+17:08:53.6
587736525373046989,14:18:02.24,+06:48:30.4
587739458296283182,14:18:18.52,+28:58:06.0
587739720298594391,14:18:23.96,+26:23:09.2
587736808304541872,14:18:27.13,+12:52:56.5
587739610249166941,14:18:30.17,+29:51:22.6
587729158975127655,14:18:32.86,+04:18:28.4
587722983365869710,14:18:35.46,+00:09:27.8
588017703482228913,14:18:48.50,+10:50:37.8
587729160048869505,14:18:49.67,+04:59:01.5
587742061085196537,14:19:08.61,+19:26:43.0
588017626165084347,14:19:21.60,+40:41:38.8
587739811024207968,14:19:23.81,+24:32:04.2
588017978903429204,14:19:35.30,+36:08:26.4
587735697524850774,14:19:36.43,+54:42:48.7
587739458296414390,14:19:38.37,+28:51:59.7
587739706872758424,14:19:49.76,+25:56:06.6
587739827664781400,14:19:50.31,+23:56:18.0
587736586575085738,14:20:01.52,+39:26:48.8
588017992304951570,14:20:07.24,+09:30:11.2
587732483295543430,14:20:11.28,+45:48:16.6
587739720298791055,14:20:24.29,+26:17:04.4
587732484905959593,14:20:26.52,+47:03:47.6
587736963457482813,14:20:35.79,+33:34:52.6
587730021715935475,14:20:37.38,+05:40:19.2
587733424944775343,14:20:54.53,+56:48:53.1
587739130808762444,14:21:07.13,+32:27:44.3
587736543092015275,14:21:13.50,+09:09:20.3
587739607565336699,14:21:16.92,+27:41:03.5
587736940908249166,14:21:25.11,+35:16:14.3
587729157901713577,14:21:47.30,+03:23:34.7
587739458296676538,14:21:55.36,+28:37:59.5
588017991768277198,14:22:09.36,+09:02:44.0
587739810487664792,14:22:15.26,+24:02:43.9
588018056186888508,14:22:18.31,+48:39:32.8
587726102021210244,14:22:30.74,+04:50:51.8
587742062159200481,14:22:35.46,+20:12:07.5
587736542555340823,14:22:49.33,+08:37:18.7
587736586038542501,14:22:49.49,+38:50:02.7
587736478664097907,14:22:57.60,+11:19:38.5
587739827665109194,14:22:59.10,+23:47:39.6
588298664120090750,14:23:01.72,+44:03:45.5
588017948288745550,14:23:04.39,+38:08:32.4
587735490819129558,14:23:21.17,+46:14:48.9
587736478664097987,14:23:24.46,+11:18:30.5
587739845382701186,14:23:39.50,+22:04:57.1
587726015621497043,14:23:45.90,+02:24:39.8
588017979977433295,14:23:48.61,+36:49:17.6
588017711514058926,14:23:59.20,+47:19:25.8
587739828738916399,14:24:22.94,+24:36:50.9
587736585501868153,14:24:51.31,+38:15:11.9
587735488672170177,14:25:18.52,+44:16:35.4
587739707410153677,14:25:22.79,+26:04:44.4
588017991768670386,14:25:25.47,+08:47:27.3
588017116128084204,14:26:03.37,+43:33:09.6
587739406257094795,14:26:04.00,+30:03:50.7
587739405720289436,14:26:12.79,+29:41:41.8
587742576455516312,14:26:24.25,+16:50:04.7
587736542555799782,14:26:54.13,+08:35:18.0
588298662510067846,14:26:59.41,+42:18:18.4
588017977830539421,14:27:06.41,+34:45:54.6
587739380450263218,14:27:11.55,+30:18:08.3
587726102021668988,14:27:17.24,+04:48:09.9
587736542018994185,14:27:19.02,+08:08:21.0
587722984440529128,14:27:20.36,+01:01:33.1
587736940372033610,14:27:32.21,+34:30:39.1
587729159512981644,14:27:33.56,+04:27:36.3
588298664120483946,14:27:34.16,+43:40:08.5
587729971786809575,14:27:43.65,-01:35:13.3
587742575918842034,14:27:56.79,+16:23:21.7
587739608639668361,14:28:01.81,+27:56:55.6
587730023327334594,14:28:02.65,+06:58:23.0
588011216990961800,14:28:17.99,+57:10:18.4
588298663583744195,14:28:19.83,+43:05:09.5
587736941445709912,14:28:21.11,+35:24:20.6
588017979977891884,14:28:29.67,+36:29:09.5
587742576992583803,14:28:34.47,+17:20:04.4
587736808305655934,14:28:36.77,+12:25:52.8
587729777982308598,14:28:43.46,-01:41:48.7
587739458297331889,14:29:01.63,+28:18:34.4
587735696451960908,14:29:13.70,+53:13:22.0
587739609713410096,14:29:16.62,+28:49:18.8
587742189381484744,14:29:17.13,+20:39:16.3
587739845383291009,14:29:27.14,+21:50:16.9
588017978904412333,14:29:27.62,+35:23:45.3
587736917288091813,14:29:28.96,+13:49:24.2
588017978904412302,14:29:34.01,+35:27:43.0
587739709021028592,14:29:37.63,+27:07:19.9
588017977830801556,14:29:49.77,+34:36:05.6
587739828739506356,14:30:00.88,+24:11:34.8
587739608103059589,14:30:11.13,+27:31:54.2
587736809379528887,14:30:21.60,+13:13:56.5
587739706337001683,14:30:22.35,+24:56:05.4
587729971250200847,14:30:24.30,-02:01:58.3
588017979441283189,14:30:31.69,+35:54:23.5
587742610265145476,14:31:01.54,+14:25:05.8
587735697525637310,14:31:03.02,+53:58:18.4
588017712051454108,14:31:17.46,+47:10:26.2
588848901002953009,14:31:21.61,+00:41:15.8
588298664120811757,14:31:21.86,+43:15:44.8
587730023327727709,14:31:29.14,+06:51:16.7
587739809951776976,14:31:34.66,+23:01:08.2
587729778519507231,14:31:35.97,-01:17:46.6
587733410984165539,14:31:56.77,+50:05:59.4
587739810488647843,14:32:05.48,+23:24:41.3
587733605330190506,14:32:08.51,+56:20:24.9
587730021717246041,14:32:44.07,+05:36:49.2
587739721373712569,14:32:49.25,+26:20:11.1
587735666381291698,14:33:07.53,+52:58:45.0
587730023327924399,14:33:18.50,+06:45:49.2
588017991232651499,14:33:19.73,+08:14:07.3
587739827129352267,14:33:24.50,+22:48:50.2
587742062697185376,14:33:24.73,+20:00:20.4
587742062697185494,14:33:26.21,+19:58:05.6
587736940909428860,14:33:30.15,+34:33:40.5
587726014548869429,14:33:32.64,+01:33:42.7
588017979978416210,14:33:37.21,+35:57:59.0
588017116665544862,14:33:38.05,+43:16:37.1
588017116128804901,14:33:47.68,+42:46:55.2
587726100948713486,14:33:48.34,+03:57:24.7
587739827666223267,14:33:51.35,+23:13:48.9
587742014908268755,14:33:53.29,+19:42:57.0
587739707411005635,14:33:57.61,+25:41:24.8
587739406794686695,14:34:09.15,+29:54:37.0
587739720300232839,14:34:13.39,+25:27:55.3
587742013834592600,14:34:15.99,+19:00:47.1
587739379914178683,14:34:16.98,+29:13:58.1
588017991769653431,14:34:25.47,+08:35:50.5
587742609728667879,14:34:28.94,+13:51:35.8
587736963458793610,14:34:32.90,+32:39:46.8
587739829276835954,14:34:41.58,+24:21:34.1
587725817493651576,14:34:45.54,+63:29:35.4
587739406257946813,14:34:45.81,+29:28:05.3
587739810488910066,14:34:49.73,+23:22:30.7
587733398099263600,14:35:26.73,+49:35:59.1
587733605330452639,14:35:28.41,+56:00:21.5
587733428159578329,14:35:35.85,+54:49:43.1
587739719763558489,14:35:45.74,+24:43:32.9
587739720300429384,14:36:04.91,+25:16:55.9
587728919522050172,14:36:11.17,+61:11:26.1
588017711515041969,14:36:14.50,+46:25:02.9
588017604158750869,14:36:19.42,+39:07:57.4
587729228487983220,14:36:35.58,+63:34:11.8
587729157903351980,14:36:38.52,+03:11:36.4
587730022254575846,14:36:51.29,+05:57:40.4
588017702410518710,14:37:06.80,+09:22:26.3
587733604257038555,14:37:11.55,+54:49:01.0
587726101485912267,14:37:13.31,+04:15:20.1
588017991769915620,14:37:13.90,+08:38:45.7
587739407331885183,14:37:53.81,+30:08:36.9
587736914604785830,14:38:14.56,+11:33:45.0
587736543630721138,14:38:21.27,+09:13:39.5
587739458835120302,14:38:21.95,+27:55:46.3
587739608640716922,14:38:22.02,+27:20:10.7
588017702410715266,14:38:25.50,+09:22:56.1
587742629597348004,14:38:51.57,+15:27:22.1
587742578067308732,14:38:59.43,+17:38:48.5
587742575920021526,14:39:01.94,+15:59:23.2
587739845384273957,14:39:03.19,+21:22:54.9
587742013835116787,14:39:10.55,+18:42:47.3
587739133494558749,14:39:15.53,+33:20:07.0
587726100412432418,14:39:17.95,+03:22:06.1
587733411521495174,14:39:19.40,+49:58:50.6
587733603720429766,14:39:54.98,+54:11:19.5
587736542557176092,14:39:56.44,+08:17:06.2
587739407332081830,14:39:57.20,+29:56:03.3
588017978368589886,14:39:58.72,+34:09:23.3
587742014372053288,14:40:07.04,+19:04:09.7
588023722318626889,14:40:07.60,+21:52:02.6
587739810489499865,14:40:13.51,+22:56:27.1
587742062161101005,14:40:19.71,+19:16:50.1
588017703484588162,14:40:23.00,+10:16:37.1
588017713125720126,14:40:25.98,+47:28:55.3
587722983905100085,14:40:29.38,+00:35:02.7
587742014372184278,14:41:01.43,+19:01:44.4
588017712052306013,14:41:09.45,+46:18:27.6
587736963996254364,14:41:25.93,+32:35:30.9
588017702411042960,14:41:26.75,+09:15:26.9
587739707411792118,14:41:28.11,+25:00:50.1
588017948290449585,14:41:39.86,+36:38:50.7
587736479202935029,14:41:40.78,+11:09:33.0
587739381525315810,14:42:00.84,+30:04:09.4
588018055114981516,14:42:06.10,+46:03:39.0
588017713125916844,14:42:09.14,+47:15:52.5
587736916752597056,14:42:10.97,+12:56:34.5
587742609729519856,14:42:13.40,+13:27:13.8
587739843774120204,14:42:15.29,+19:51:57.1
587736940910280806,14:42:32.45,+33:44:46.9
587739379914965160,14:42:33.24,+28:43:35.2
587742550144450745,14:42:38.56,+15:53:36.4
587742013835510025,14:42:45.91,+18:24:14.5
588017114519240936,14:42:51.36,+40:38:01.0
588017711515631679,14:43:07.01,+45:49:28.9
587729970177900754,14:43:17.62,-02:45:14.4
587742551218192538,14:43:22.18,+16:41:30.1
588018056725463127,14:43:34.77,+47:17:09.1
588017978905788539,14:43:37.88,+34:13:09.9
587736543094440222,14:43:44.17,+08:38:41.1
587726015086854328,14:43:49.31,+01:55:33.6
588298663048380602,14:43:52.06,+41:14:04.2
587742576994222101,14:43:52.35,+16:28:27.3
587742576994222267,14:44:05.94,+16:27:08.4
588017702411305156,14:44:06.31,+09:16:49.0
587739406795735155,14:44:06.39,+29:06:06.2
587736541483958458,14:44:15.97,+07:19:23.6
587742576457416885,14:44:37.39,+15:58:03.4
587739721911763166,14:44:39.62,+25:55:50.5
587739811026829453,14:44:56.68,+23:08:57.1
587736477055910164,14:44:57.69,+09:19:11.5
587730021718622421,14:44:58.96,+05:13:10.4
588017978369114268,14:45:06.55,+33:42:45.0
588017116129787978,14:45:09.69,+41:48:42.7
587742060551143491,14:45:13.43,+17:45:34.1
587732482224160945,14:45:44.06,+42:50:23.3
588017949364453577,14:45:55.47,+37:04:46.0
587742550144778472,14:46:01.07,+15:40:26.7
587736543631573236,14:46:10.60,+08:58:07.8
587742013299097852,14:46:23.42,+17:56:08.7
587742062698561766,14:46:24.63,+19:16:14.9
588848901004656960,14:46:31.77,+00:45:36.0
587725816420827347,14:46:40.96,+61:33:02.0
587739829278081215,14:46:54.21,+23:41:32.4
587736915142574202,14:47:00.10,+11:35:31.3
587736477592977547,14:47:03.31,+09:39:25.6
587729970178294047,14:47:21.22,-02:38:03.0
587742062161887357,14:47:23.07,+18:49:14.5
587742611340591348,14:47:23.29,+14:23:40.8
587739721375219741,14:47:23.43,+25:22:56.2
587742060551405755,14:47:35.71,+17:30:05.0
587739809416610036,14:47:37.17,+21:36:13.6
587742061625081861,14:47:42.26,+18:30:07.3
587736477593043217,14:47:42.49,+09:39:34.0
587739381525971167,14:48:12.25,+29:30:06.9
587739720301674669,14:48:13.14,+24:18:35.4
587736809918365871,14:48:43.87,+12:54:02.0
588011218602688700,14:48:55.18,+57:03:22.8
587726033340793020,14:49:02.57,+02:26:11.2
587736586040967223,14:49:08.78,+36:45:28.9
587739845385322724,14:49:12.02,+20:35:24.3
587742062162083855,14:49:16.81,+18:44:38.4
587736942521417800,14:49:48.35,+34:21:59.6
587733427087147129,14:49:58.78,+52:36:34.8
587730022256017575,14:49:59.85,+05:43:24.9
587742578068488261,14:50:01.61,+17:02:47.5
588017978906378376,14:50:26.60,+33:46:37.1
588017703485702432,14:50:37.76,+09:51:49.6
588298663585775767,14:50:38.33,+41:04:33.7
587742576994943140,14:50:58.18,+16:06:22.8
587742551218978900,14:51:00.60,+16:28:35.2
588848899931373894,14:51:08.21,-00:00:11.7
587742551218979097,14:51:15.58,+16:22:04.2
587742550145368096,14:51:17.27,+15:26:47.3
587739406796456066,14:51:19.28,+28:31:48.8
587736477593436302,14:51:23.70,+09:35:32.8
587739131348517250,14:51:24.12,+30:45:19.5
587736477593501713,14:51:37.36,+09:41:45.8
587733398637379697,14:51:40.07,+48:27:21.2
587736940374458567,14:51:54.38,+32:20:24.6
587742575921463440,14:52:28.47,+15:11:44.8
587742549608628457,14:52:33.82,+15:04:27.8
587736546847096896,14:52:37.91,+06:15:38.6
587733604258218129,14:52:53.75,+53:34:28.9
587742551756046433,14:53:04.46,+16:42:06.0
587736584431010125,14:53:18.72,+34:53:57.1
587742061625671955,14:53:33.58,+18:05:51.8
587742061088866540,14:53:36.42,+17:39:36.9
587742060552061146,14:53:37.11,+17:09:02.3
